ticker,annouced,div_total,div_per_share
600433,20170520,4830.998683,0.038
600433,20180523,1652.710076,0.013
600433,20190430,3305.420152,0.026
600433,20200521,3479.183246,0.028
600433,20210430,5591.544503,0.045
600435,NaN,0,0
600435,NaN,NaN,0
600435,NaN,NaN,0
600435,NaN,NaN,0
600435,NaN,NaN,0
600435,NaN,NaN,0
600435,20040609,720,0.08
600435,20050711,405,0.045
600435,20060612,135,0.015
600435,20090218,0,0
600435,20100311,8935.92,0.18
600435,20130529,7074.27,0.095
600435,20140620,3537.135,0.0475
600435,20150707,3537.135,0.0475
600435,20160621,3723.3,0.05
600435,20170617,3723.3,0.025
600435,20180605,3723.3,0.025
600436,NaN,NaN,0
600436,NaN,0,0
600436,NaN,NaN,0
600436,NaN,NaN,0
600436,20040521,4704,0.336
600436,20050524,2912,0.208
600436,20060421,6300,0.45
600436,20070519,5040,0.36
600436,20080628,6300,0.45
600436,20090605,6930,0.495
600436,20100611,6300,0.45
600436,20110617,8820,0.63
600436,20120525,8820,0.63
600436,20130528,10640,0.76
600436,20140620,16812.43955,1.045
600436,20150530,13755.63236,0.855
600436,20160518,14077.40156,0.35
600436,20170606,16289.56467,0.27
600436,20180601,25942.64003,0.43
600436,20190620,36199.0326,0.6
600436,20200617,49472.01122,0.82
600438,NaN,NaN,0
600438,NaN,0,0
600438,NaN,NaN,0
600438,NaN,NaN,0
600438,20050702,5414.22,0.315
600438,20060516,6.8752,0.0004
600438,20070516,206.256,0.006
600438,20120626,3712.608,0.054
600438,20130516,6531.44,0.095
600438,20140611,23287.62451,0.285
600438,20150512,15525.08301,0.19
600438,20160513,12665.21414,0.12
600438,20170609,31058.97776,0.08
600438,20180426,62117.95552,0.16
600438,20190517,62117.95552,0.16
600438,20200520,79754.11572,0.186
600439,NaN,NaN,0
600439,NaN,NaN,0
600439,NaN,NaN,0
600439,NaN,NaN,0
600439,20040517,2700,0.3
600439,20050516,1584,0.16
600439,20060613,2316.6,0.18
600439,20070406,3414.42,0.18
600439,20080407,2134.0125,0.09
600439,20090520,2513.3925,0.053
600439,20100412,3205.761,0.052
600439,20110509,7074.909,0.09
600439,20120529,7074.909,0.09
600439,20130528,7169.24112,0.076
600439,20140512,7169.24112,0.076
600439,20150602,3584.62056,0.038
600439,20160608,4716.606,0.05
600439,20170602,5659.9272,0.06
600439,20180609,5659.9272,0.05
600439,20190705,5659.9272,0.05
600439,20200708,3395.95632,0.03
600444,NaN,0,0
600444,NaN,NaN,0
600444,NaN,NaN,0
600444,NaN,NaN,0
600444,20040604,560,0.08
600444,20080604,0,0
600444,20190702,1903.485116,0.13
600444,20200519,2196.32898,0.15
600446,NaN,NaN,0
600446,NaN,NaN,0
600446,NaN,0,0
600446,NaN,NaN,0
600446,NaN,NaN,0
600446,20050621,1546.2,0.225
600446,20060818,0,0
600446,20090515,3092.4,0.225
600446,20110919,0,0
600446,20120817,2350.224,0.09
600446,20130416,694.62176,0.0266
600446,20140425,2095.5879,0.0798
600446,20150520,2927.30321,0.1102
600446,20150911,3100.5576,0.112
600446,20160516,4759.55415,0.057
600446,20170714,7097.58075,0.085
600446,20180612,2644.9525,0.031
600446,20200707,2409.233355,0.028
600448,NaN,NaN,0
600448,NaN,NaN,0
600448,NaN,NaN,0
600448,NaN,NaN,0
600448,NaN,NaN,0
600448,20020725,1960,0.08
600448,20060626,0,0
600448,20200605,0,0
600449,NaN,NaN,0
600449,NaN,0,0
600449,NaN,NaN,0
600449,NaN,NaN,0
600449,20040518,1180.8,0.096
600449,20050517,1476,0.12
600449,20060531,1660.5,0.135
600449,20060809,0,0
600449,20070531,1946.916,0.135
600449,20080326,2336.2992,0.162
600449,20090519,4390.512165,0.225
600449,20100603,3512.409732,0.18
600449,20120515,7294.362219,0.305
600449,20130514,2271.35995,0.0475
600449,20140516,8631.167808,0.1805
600449,20150529,8176.895818,0.171
600449,20160520,956.362084,0.02
600449,20170519,1912.724168,0.04
600449,20180525,10519.98292,0.22
600449,20190524,14345.43126,0.3
600449,20200522,24387.23314,0.51
600452,NaN,NaN,0
600452,NaN,NaN,0
600452,NaN,0,0
600452,NaN,NaN,0
600452,20050519,2560,0.16
600452,20060518,2880,0.18
600452,20070605,2880,0.18
600452,20080424,2880,0.18
600452,20090527,576,0.036
600452,20150508,3040,0.19
600452,20160608,5600,0.35
600452,20170620,2560,0.16
600452,20180628,3200,0.2
600452,20190611,4928,0.22
600452,20200616,6899.2,0.22
600455,NaN,NaN,0
600455,NaN,NaN,0
600455,NaN,NaN,0
600455,NaN,NaN,0
600455,NaN,NaN,0
600455,NaN,NaN,0
600456,NaN,NaN,0
600456,NaN,NaN,0
600456,NaN,0,0
600456,NaN,NaN,0
600456,20030522,2400.96,0.12
600456,20040608,4001.6,0.2
600456,20050519,3201.28,0.16
600456,20060608,5402.16,0.27
600456,20060913,0,0
600456,20070529,11344.698,0.279
600456,20080701,18200.23911,0.423
600456,20090609,9680.97825,0.225
600456,20100430,9680.97825,0.225
600456,20110607,3872.3913,0.09
600456,20120503,1936.19565,0.045
600456,20130510,2043.762075,0.0475
600456,20140612,2043.762075,0.0475
600456,20150616,2043.762075,0.0475
600456,20160701,2151.3285,0.05
600456,20170615,2151.3285,0.05
600456,20180628,2151.3285,0.05
600456,20190605,4302.657,0.1
600456,20200521,8605.314,0.2
600458,NaN,NaN,0
600458,NaN,NaN,0
600458,NaN,NaN,0
600458,NaN,0,0
600458,20030627,681.184,0.08
600458,20040226,0,0
600458,20060620,766.332,0.045
600458,20070523,919.5984,0.045
600458,20080506,1103.51808,0.054
600458,20090609,1471.35744,0.072
600458,20100909,4232.7936,0.18
600458,20110413,1175.776,0.05
600458,20120518,4656.07296,0.09
600458,20130506,4914.74368,0.095
600458,20140610,3770.105924,0.057
600458,20150611,1256.701975,0.019
600458,20160616,4013.99076,0.05
600458,20170609,8027.98152,0.1
600458,20180608,4013.99076,0.05
600458,20190612,3211.192608,0.04
600458,20200612,2006.99538,0.025
600459,NaN,0,0
600459,NaN,NaN,0
600459,NaN,NaN,0
600459,NaN,NaN,0
600459,20040520,206.28,0.024
600459,20050520,1375.2,0.16
600459,20070418,618.84,0.072
600459,20080430,130.644,0.0152
600459,20100617,1458.14175,0.1305
600459,20110509,724.0428,0.0648
600459,20120514,839.311875,0.0531
600459,20130527,858.215266,0.04275
600459,20140613,2288.574043,0.114
600459,20150619,2479.288549,0.095
600459,20160620,1931.235291,0.074
600459,20170715,2609.77742,0.1
600459,20180526,3653.688388,0.14
600459,20190620,7878.744198,0.18
600459,20200624,11818.1163,0.27
600460,NaN,NaN,0
600460,NaN,NaN,0
600460,NaN,0,0
600460,NaN,NaN,0
600460,20040420,1616.32,0.16
600460,20050530,1616.32,0.08
600460,20060422,1373.872,0.068
600460,20070618,1818.36,0.045
600460,20100607,1091.016,0.027
600460,20110513,2344.032,0.054
600460,20120605,3906.72,0.09
600460,20140515,0,0
600460,20150525,2962.024,0.02375
600460,20160616,1247.168,0.01
600460,20170512,3117.92,0.025
600460,20180710,5248.246456,0.04
600460,20190709,5248.246456,0.04
600460,20200701,656.030807,0.005
600461,NaN,0,0
600461,NaN,NaN,0
600461,NaN,NaN,0
600461,NaN,NaN,0
600461,20050629,1260,0.09
600461,20060606,1260,0.09
600461,20070518,1297.8,0.0927
600461,20080625,1323,0.0945
600461,20090612,1008,0.072
600461,20100517,1260,0.09
600461,20110527,1980,0.09
600461,20120516,5940,0.18
600461,20130520,3135,0.095
600461,20140613,3762,0.114
600461,20150720,4702.5,0.1425
600461,20160921,5702.620625,0.13
600461,20170703,14212.68525,0.18
600461,20190702,13423.09163,0.17
600461,20200703,24648.99713,0.26
600462,NaN,NaN,0
600462,NaN,NaN,0
600462,NaN,NaN,0
600462,NaN,NaN,0
600462,NaN,NaN,0
600462,NaN,NaN,0
600462,20040719,544.96,0.032
600462,20050713,613.08,0.036
600462,20070319,0,0
600462,20070601,0,0
600462,20121031,0,0
600463,NaN,NaN,0
600463,NaN,NaN,0
600463,NaN,0,0
600463,NaN,NaN,0
600463,NaN,NaN,0
600463,20050519,2240,0.16
600463,20060516,1512,0.108
600463,20070419,1890,0.135
600463,20080506,98,0.007
600463,20090515,3175.2,0.126
600463,20100414,2268,0.09
600463,20110511,1814.4,0.072
600463,20120613,2268,0.09
600463,20130606,2394,0.095
600463,20140520,2394,0.095
600463,20150417,2394,0.095
600463,20160603,1500,0.05
600463,20170513,1200,0.04
600463,20180525,480,0.016
600463,20190619,480,0.016
600466,NaN,0,0
600466,NaN,NaN,0
600466,NaN,NaN,0
600466,NaN,NaN,0
600466,20020607,1019.2,0.08
600466,20030613,1019.2,0.08
600466,20070116,0,0
600466,20070116,0,0
600466,20110331,0,0
600466,20150611,2011.167137,0.0095
600466,20160609,25633.27607,0.12
600466,20170711,21342.97139,0.1
600466,20180607,21317.28339,0.1
600466,20190429,77586.80891,0.26
600466,20200630,87102.50348,0.287
600467,NaN,NaN,0
600467,NaN,NaN,0
600467,NaN,0,0
600467,NaN,NaN,0
600467,20050406,1440,0.08
600467,20060422,1620,0.09
600467,20060601,0,0
600467,20060911,0,0
600467,20070430,1782,0.045
600467,20070905,59.4,0.0015
600467,20100524,3421.44,0.054
600467,20120524,3287.237184,0.045
600467,20130503,6245.75065,0.0855
600467,20140611,3469.861472,0.0475
600467,20150703,624.575065,0.00855
600467,20160528,1095.745728,0.015
600467,20170705,1460.994304,0.01
600467,20180707,1607.093734,0.011
600467,20190706,1899.292595,0.013
600467,20200711,2045.392026,0.014
600468,NaN,NaN,0
600468,NaN,NaN,0
600468,NaN,NaN,0
600468,NaN,0,0
600468,NaN,NaN,0
600468,20020625,440,0.04
600468,20030605,440,0.04
600468,20040810,0,0
600468,20060523,0,0
600468,20070522,2376,0.09
600468,20100413,0,0
600468,20110915,26.6112,0.0007
600468,20130607,866.7648,0.019
600468,20140718,996.77952,0.02185
600468,20150415,1386.82368,0.0304
600468,20160601,594.8165795,0.011
600468,20170608,1622.227035,0.03
600468,20180608,2676.674609,0.033
600468,20190624,0,0
600469,NaN,NaN,0
600469,NaN,NaN,0
600469,NaN,0,0
600469,NaN,NaN,0
600469,20040624,6120,0.24
600469,20060818,2754,0.108
600469,20090804,3374.479332,0.09
600469,20100629,3374.479332,0.09
600469,20110708,3374.479332,0.09
600469,20120605,3374.479332,0.09
600469,20130607,3561.950406,0.095
600469,20140719,3561.950406,0.095
600469,20150606,5342.925609,0.1425
600469,20160621,37494.2148,1
600469,20170522,5624.13222,0.1
600469,20190718,1110.949792,0.02
600469,20200515,2794.56223,0.05
600470,NaN,NaN,0
600470,NaN,NaN,0
600470,NaN,NaN,0
600470,NaN,NaN,0
600470,NaN,NaN,0
600470,NaN,NaN,0
600470,20040514,2256,0.12
600470,20050513,3308.8,0.176
600470,20060609,2876.4,0.153
600470,20070531,2237.4,0.099
600470,20090522,2440.8,0.108
600470,20110610,4401,0.135
600470,20120605,4694.4,0.09
600470,20130614,4955.2,0.095
600470,20140616,4955.2,0.095
600470,20160602,4172.8,0.08
600470,20180614,2608,0.05
600472,20060531,5818.5,0.135
600472,20070705,5818.5,0.135
600472,20071022,12606.75,0.2925
600475,NaN,NaN,0
600475,NaN,NaN,0
600475,NaN,0,0
600475,20040607,1280,0.08
600475,20041027,1280,0.08
600475,20050629,2880,0.18
600475,20051013,5040.128,0.19688
600475,20060711,720.128,0.02813
600475,20070615,6451.2,0.252
600475,20080627,5760,0.225
600475,20090518,5760,0.225
600475,20100608,2304,0.09
600475,20110615,2304,0.09
600475,20120530,2304,0.09
600475,20130607,2432,0.095
600475,20140612,2432,0.095
600475,20150612,2432,0.095
600475,20160701,3584,0.14
600475,20171012,5593.92211,0.1
600475,20180626,6712.706532,0.12
600475,20190628,12866.02085,0.23
600475,20200716,5593.92211,0.1
600475,20200904,13984.80528,0.25
600476,NaN,NaN,0
600476,NaN,NaN,0
600476,NaN,NaN,0
600476,NaN,NaN,0
600476,NaN,NaN,0
600476,NaN,NaN,0
600476,20040531,413,0.04
600476,20050620,464.625,0.045
600476,20070608,0,0
600476,20080516,0,0
600477,NaN,NaN,0
600477,NaN,NaN,0
600477,NaN,NaN,0
600477,20040420,928.401876,0.12
600477,20050409,1237.869168,0.08
600477,20060615,668.4493518,0.027
600477,20080708,1336.898704,0.054
600477,20090625,841.7510356,0.034
600477,20100708,225.2921888,0.007
600477,20110630,270.3506267,0.007
600477,20140611,1577.355918,0.0285
600477,20150529,3154.711837,0.057
600477,20160603,4853.1996,0.06
600477,20170627,8453.1648,0.08
600477,20180517,23365.15047,0.17
600477,20190604,17906.79985,0.1
600477,20200425,21537.37411,0.1
600477,20210424,22614.24282,0.105
600478,NaN,NaN,0
600478,NaN,NaN,0
600478,NaN,NaN,0
600478,NaN,NaN,0
600478,NaN,NaN,0
600478,NaN,NaN,0
600478,20040615,1484.37036,0.12
600478,20050606,1335.933324,0.108
600478,20070815,222.655554,0.018
600478,20080813,1789.254281,0.1125
600478,20100812,772.9578495,0.027
600478,20140702,0,0
600478,20150512,0,0
600478,20160524,0,0
600479,NaN,NaN,0
600479,NaN,NaN,0
600479,NaN,0,0
600479,NaN,NaN,0
600479,20050420,2240,0.4
600479,20060109,7560,0.9
600479,20060418,756,0.09
600479,20070522,2948.4,0.234
600479,20080421,7212.24,0.477
600479,20090519,5225.472,0.288
600479,20100602,9797.76,0.45
600479,20110610,6858.432,0.225
600479,20120619,5486.7456,0.18
600479,20130614,7239.456,0.2375
600479,20140709,5212.40832,0.171
600479,20150601,5791.5648,0.19
600479,20160624,5231.338965,0.15
600479,20170519,6975.11862,0.2
600479,20180608,10462.67793,0.3
600479,20190614,16740.28468,0.4
600479,20200609,20925.35585,0.5
600480,NaN,NaN,0
600480,NaN,NaN,0
600480,NaN,0,0
600480,NaN,NaN,0
600480,20050613,4320,0.18
600480,20100601,2246.4,0.072
600480,20120621,13021.73417,0.36
600480,20130606,3436.290961,0.095
600480,20140630,4123.549153,0.114
600480,20150601,4123.549153,0.114
600480,20160725,4509.34166,0.1
600480,20170606,6403.265157,0.142
600480,20180703,10011.56125,0.22
600480,20190923,11013.11068,0.2
600480,20200710,0,0
600481,NaN,0,0
600481,NaN,NaN,0
600481,NaN,NaN,0
600481,NaN,NaN,0
600481,20040429,7344,0.24
600481,20050513,6364.8,0.208
600481,20060628,2754,0.09
600481,20070626,7160.4,0.234
600481,20070821,0,0
600481,20080529,6075.624384,0.09
600481,20090623,13973.93608,0.207
600481,20100415,15189.06096,0.225
600481,20110603,21872.41396,0.27
600481,20120516,10936.36233,0.135
600481,20130618,19239.95962,0.2375
600481,20140516,50023.9183,0.6175
600481,20150521,30789.42035,0.38
600481,20150901,4051.23952,0.05
600481,20160601,16204.95808,0.1
600481,20170703,12963.96646,0.08
600481,20180615,8179.47904,0.05
600481,20190510,19648.7497,0.12
600481,20200625,19587.5497,0.12
600482,NaN,NaN,0
600482,NaN,NaN,0
600482,NaN,NaN,0
600482,NaN,NaN,0
600482,NaN,NaN,0
600482,NaN,0,0
600482,20050520,2180,0.1
600482,20060519,2158.2,0.099
600482,20070419,2550.6,0.117
600482,20080318,9.22,0.0004
600482,20130524,2408.725,0.05225
600482,20140513,3331.7526,0.0627
600482,20150611,4128.3675,0.07695
600482,20170511,38262.19918,0.22
600482,20180719,36068.67414,0.208
600483,NaN,NaN,0
600483,NaN,NaN,0
600483,NaN,NaN,0
600483,NaN,0,0
600483,20040816,1153.93485,0.06
600483,20050714,865.4511375,0.045
600483,20060523,3742.210719,0.19458
600483,20060605,0,0
600483,20100708,519.2706816,0.018
600483,20110708,778.9060224,0.027
600483,20120710,2596.353408,0.09
600483,20130710,1370.297632,0.0475
600483,20140513,1370.297632,0.0475
600483,20150617,23908.59914,0.19
600483,20160608,31036.51148,0.2
600483,20170703,31036.51148,0.2
600483,20180604,31036.51148,0.2
600483,20190722,32588.45302,0.21
600483,20200601,38795.86863,0.25
600485,NaN,NaN,0
600485,NaN,NaN,0
600485,NaN,NaN,0
600485,NaN,NaN,0
600485,NaN,NaN,0
600485,NaN,NaN,0
600485,20040517,1093.056,0.16
600485,20150709,1666.533386,0.0057
600485,20160708,2163.569659,0.0074
600485,20170620,2660.605932,0.0091
600485,20180626,0,0
600486,NaN,NaN,0
600486,NaN,NaN,0
600486,NaN,0,0
600486,NaN,NaN,0
600486,20030526,1600,0.16
600486,20040519,1760,0.176
600486,20050616,2070,0.207
600486,20070713,1800,0.18
600486,20080509,2106,0.18
600486,20090521,2106,0.18
600486,20100515,2383.83774,0.18
600486,20110512,3098.989062,0.18
600486,20120522,3098.989062,0.18
600486,20130516,5560.963706,0.323
600486,20140418,3340.021545,0.194
600486,20150701,4648.483602,0.18
600486,20160601,13945.45082,0.45
600486,20170628,13325.653,0.43
600486,20180529,17354.33879,0.56
600486,20190709,26961.20491,0.87
600486,20200821,20143.42896,0.65
600487,NaN,NaN,0
600487,NaN,NaN,0
600487,NaN,NaN,0
600487,NaN,0,0
600487,20040522,1210.752,0.096
600487,20050510,1008.96,0.08
600487,20060419,1362.096,0.108
600487,20070627,1794.096,0.108
600487,20080612,2990.16,0.18
600487,20090619,2990.16,0.18
600487,20100617,3737.7,0.225
600487,20110524,3727.48509,0.18
600487,20120424,1863.742545,0.09
600487,20130522,2164.012177,0.1045
600487,20140520,4454.776756,0.1615
600487,20150518,3301.775713,0.0798
600487,20150918,0,0
600487,20160616,5833.964606,0.047
600487,20170526,13653.95972,0.11
600487,20180625,21756.40939,0.16
600487,20190604,28555.28733,0.15
600487,20200618,15470.98109,0.08
600488,NaN,NaN,0
600488,NaN,NaN,0
600488,NaN,0,0
600488,NaN,NaN,0
600488,20020405,2086.124362,0.14
600488,20030411,0,0
600488,20040607,4029.200192,0.16
600488,20050430,2014.600096,0.08
600488,20060522,1133.212554,0.045
600488,20070419,815.9130396,0.018
600488,20080410,977.2019514,0.018
600488,20090414,1465.802927,0.027
600488,20100511,1465.802927,0.027
600488,20110413,1465.802927,0.027
600488,20120504,1612.38322,0.0297
600488,20130307,1031.490949,0.019
600488,20140515,1643.061982,0.0171
600488,20150518,2555.874194,0.0266
600488,20160513,2402.1374,0.025
600488,20170503,2017.795416,0.021
600488,20180606,3930.792048,0.036
600488,20190509,6114.565408,0.056
600488,20200424,4367.54672,0.04
600489,NaN,NaN,0
600489,NaN,0,0
600489,NaN,NaN,0
600489,NaN,NaN,0
600489,20040531,3360,0.12
600489,20050530,3360,0.12
600489,20060526,5544,0.198
600489,20070709,7056,0.252
600489,20080701,13584.04803,0.378
600489,20090527,6468.5943,0.18
600489,20100705,10673.1806,0.135
600489,20110602,12807.81671,0.09
600489,20120815,8829.68639,0.045
600489,20130701,44737.07771,0.152
600489,20140703,12302.69637,0.0418
600489,20150625,2796.067357,0.0095
600489,20170629,12078.98016,0.035
600489,20180731,10353.41157,0.03
600489,20190718,6902.274378,0.02
600489,20200709,8960.226249,0.0193
600490,NaN,NaN,0
600490,NaN,NaN,0
600490,NaN,NaN,0
600490,NaN,NaN,0
600490,NaN,0,0
600490,NaN,NaN,0
600490,20040629,912,0.12
600490,20050624,1026,0.135
600490,20060609,0,0
600490,20070525,0,0
600490,20120921,0,0
600490,20130531,0,0
600490,20140603,0,0
600491,NaN,NaN,0
600491,NaN,NaN,0
600491,NaN,0,0
600491,NaN,NaN,0
600491,20041011,0,0
600491,20050512,3888,0.24
600491,20060607,3280.5,0.135
600491,20070706,3499.2,0.09
600491,20080514,3499.2,0.09
600491,20090515,3499.2,0.09
600491,20100517,2132.1,0.045
600491,20110520,1895.2,0.04
600491,20120515,6822.72,0.072
600491,20130528,11702.86,0.1235
600491,20140625,6751.65,0.07125
600491,20150702,2700.66,0.0285
600491,20160628,2524.2,0.02
600491,20170704,4417.35,0.035
600491,20180703,5354.152843,0.035
600491,20190712,9178.54773,0.06
600491,20200708,11014.25728,0.072
600493,NaN,0,0
600493,NaN,NaN,0
600493,NaN,NaN,0
600493,NaN,NaN,0
600493,20050526,2720,0.16
600493,20060517,3060,0.18
600493,20070611,3060,0.18
600493,20080527,2295,0.135
600493,20090526,459,0.027
600493,20100528,1530,0.09
600493,20110523,255,0.015
600493,20130708,516.8,0.019
600493,20140709,516.8,0.019
600493,20150703,516.8,0.019
600493,20160616,544,0.02
600493,20170613,1904,0.07
600493,20180713,816,0.03
600493,20190607,1088,0.04
600493,20200714,816,0.03
600495,NaN,NaN,0
600495,NaN,NaN,0
600495,NaN,NaN,0
600495,NaN,0,0
600495,20050805,740.952,0.072
600495,20060523,926.19,0.09
600495,20070618,1389.285,0.135
600495,20080818,1389.285,0.135
600495,20090512,1511.19,0.09
600495,20100109,755.595,0.045
600495,20100628,0,0
600495,20120711,952.0497,0.0315
600495,20130527,2297.0088,0.076
600495,20140729,3985.351878,0.095
600495,20150704,4144.765957,0.06175
600495,20160609,3141.296304,0.026
600495,20180705,1208.190886,0.01
600495,20190531,1449.829063,0.012
600495,20200731,2416.381772,0.02
600496,NaN,NaN,0
600496,NaN,NaN,0
600496,NaN,NaN,0
600496,NaN,0,0
600496,20030731,440,0.04
600496,20050518,440,0.04
600496,20060602,990,0.09
600496,20080616,161,0.007
600496,20090514,2173.5,0.063
600496,20100623,1044.9,0.027
600496,20110407,1741.5,0.045
600496,20120518,3695.3658,0.063
600496,20130525,2228.9508,0.038
600496,20140627,2786.1885,0.0475
600496,20150518,2608.9508,0.038
600496,20160606,3020.8904,0.02
600496,20170707,1510.4452,0.01
600496,20190708,2353.57876,0.013
600496,20200730,4164.02396,0.023
600497,NaN,NaN,0
600497,NaN,0,0
600497,NaN,NaN,0
600497,NaN,NaN,0
600497,20050617,4320,0.27
600497,20060818,7200,0.45
600497,20070406,50700,2.6
600497,20080415,68250,1.75
600497,20090616,10530,0.135
600497,20100608,27209.68095,0.27
600497,20110613,27209.68095,0.27
600497,20120615,17686.29261,0.135
600497,20130629,23762.74268,0.1425
600497,20140627,23762.74268,0.1425
600497,20150703,23762.74268,0.1425
600497,20160909,21549.49093,0.1
600497,20180515,15273.8747,0.03
600497,20190520,35639.04098,0.07
600497,20200612,61095.49882,0.12
600498,NaN,NaN,0
600498,NaN,NaN,0
600498,NaN,0,0
600498,NaN,NaN,0
600498,20020709,3936,0.096
600498,20030715,3936,0.096
600498,20040708,3936,0.096
600498,20050712,4428,0.108
600498,20060711,4428,0.108
600498,20070707,4428,0.108
600498,20080711,4428,0.108
600498,20090630,5535,0.135
600498,20100629,5964.3,0.135
600498,20110712,7962.05025,0.18
600498,20120516,8758.255275,0.198
600498,20130516,14663.78276,0.304
600498,20140516,15596.37154,0.1615
600498,20150522,23634.32681,0.2375
600498,20160712,35587.57812,0.34
600498,20170713,35573.28084,0.34
600498,20180717,37873.92512,0.34
600498,20190704,39735.82156,0.34
600498,20200710,39814.09965,0.34
600499,NaN,NaN,0
600499,NaN,NaN,0
600499,NaN,NaN,0
600499,NaN,0,0
600499,NaN,NaN,0
600499,NaN,NaN,0
600499,20030609,221.2,0.04
600499,20040519,2388.96,0.24
600499,20050429,2388.96,0.24
600499,20060606,2687.58,0.27
600499,20070524,2687.58,0.18
600499,20080808,3093.93,0.18
600499,20090602,3093.93,0.09
600499,20100303,4082.364,0.09
600499,20110321,5385.4047,0.09
600499,20120309,5688.1053,0.09
600499,20130412,8048.081781,0.1235
600499,20140428,11118.9869,0.1615
600499,20150525,13247.31606,0.19
600499,20160719,14114.64322,0.2
600499,20170608,11291.71458,0.08
600499,20180607,7886.02851,0.05
600500,NaN,0,0
600500,NaN,NaN,0
600500,NaN,NaN,0
600500,NaN,NaN,0
600500,20000725,1490.6,0.04
600500,20010525,7453,0.2
600500,20020701,7453,0.2
600500,20020910,0,0
600500,20030416,11179.5,0.2
600500,20040420,5589.75,0.1
600500,20050426,13415.4,0.16
600500,20060512,39617.35313,0.315
600500,20070531,16978.86563,0.135
600500,20080515,19407.45921,0.135
600500,20090521,25876.61228,0.18
600500,20100512,32345.76535,0.225
600500,20110408,19407.45921,0.135
600500,20120510,19407.45921,0.135
600500,20130601,20485.65139,0.1425
600500,20140610,23746.34445,0.114
600500,20150706,25725.20649,0.1235
600500,20160628,22913.13938,0.11
600500,20170626,18747.11404,0.09
600500,20180620,20830.12671,0.1
600500,20190628,31245.19007,0.15
600500,20200616,44178.50355,0.16
600501,NaN,NaN,0
600501,NaN,NaN,0
600501,NaN,NaN,0
600501,NaN,NaN,0
600501,NaN,NaN,0
600501,NaN,NaN,0
600501,20011017,984,0.08
600501,20020730,49.2,0.004
600501,20030805,2247.7725,0.12
600501,20050624,468.2859375,0.025
600501,20060710,3236.7924,0.108
600501,20080625,2919.627,0.09
600501,20090622,2919.627,0.09
600501,20100712,2919.627,0.09
600501,20110711,0,0
600501,20120614,1751.7762,0.045
600501,20130604,1109.45826,0.0285
600501,20140614,1109.45826,0.0285
600501,20150528,2588.73594,0.0665
600501,20160708,631.9254,0.015
600501,20170621,463.41196,0.011
600502,NaN,NaN,0
600502,NaN,NaN,0
600502,NaN,0,0
600502,NaN,NaN,0
600502,20040412,336,0.028
600502,20070627,265.2,0.017
600502,20080429,0,0
600502,20090618,401.544,0.018
600502,20100526,602.316,0.027
600502,20110530,959.244,0.043
600502,20120530,3011.58,0.09
600502,20130527,2208.492,0.066
600502,20140610,1907.334,0.038
600502,20150526,2384.1675,0.0475
600502,20160527,3191.460594,0.06
600502,20171019,7171.501135,0.05
600502,20180614,7171.501135,0.05
600502,20190604,25817.40408,0.15
600502,20200707,25817.40408,0.15
600503,NaN,NaN,0
600503,NaN,NaN,0
600503,NaN,0,0
600503,NaN,NaN,0
600503,20080711,0,0
600503,20110408,21885.025,0.415
600503,20110823,213.57675,0.003
600503,20130626,1082.1222,0.0095
600503,20140425,757.48554,0.00665
600503,20150620,608.8702,0.0038
600503,20160708,640.916,0.004
600503,20170707,3845.496,0.024
600503,20180622,801.145,0.005
600503,20190621,801.145,0.005
600503,20200703,2884.122,0.018
600505,NaN,NaN,0
600505,NaN,NaN,0
600505,NaN,NaN,0
600505,NaN,0,0
600505,20030628,2640,0.16
600505,20040705,2376,0.08
600505,20050803,2673,0.09
600505,20070305,0,0
600505,20120627,984.33225,0.027
600505,20130606,1039.017375,0.0285
600505,20140616,1039.017375,0.0285
600505,20150602,1039.017375,0.0285
600505,20160616,1093.7025,0.03
600505,20170622,1093.7025,0.03
600505,20180620,1275.98625,0.035
600505,20190621,1895.751,0.052
600505,20200623,1130.15925,0.031
600506,NaN,NaN,0
600506,NaN,NaN,0
600506,NaN,NaN,0
600506,NaN,0,0
600506,NaN,NaN,0
600506,NaN,NaN,0
600506,NaN,NaN,0
600506,20020531,770.4,0.048
600507,NaN,NaN,0
600507,NaN,NaN,0
600507,NaN,0,0
600507,NaN,NaN,0
600507,20040519,500,0.04
600507,20050524,4000,0.32
600507,20050922,0,0
600507,20060418,1462.5,0.045
600507,20070612,3080.203781,0.045
600507,20080415,3696.244537,0.054
600507,20101008,0,0
600507,20130305,123550.3961,0.95
600507,20140513,16377.24836,0.1235
600507,20150612,100783.0669,0.76
600507,20160701,3182.623164,0.024
600507,20170607,33417.54322,0.252
600507,20180329,212174.8776,1.6
600507,20190427,246120.9707,1.7
600507,20200402,0,0
600508,NaN,NaN,0
600508,NaN,NaN,0
600508,NaN,NaN,0
600508,NaN,0,0
600508,20020515,9636.24,0.24
600508,20030708,11242.28,0.28
600508,20040518,12205.904,0.304
600508,20050517,19272.48,0.48
600508,20060330,13651.34,0.34
600508,20070608,13008.924,0.18
600508,20080611,4553.1234,0.063
600508,20090609,6504.462,0.09
600508,20100604,9756.693,0.135
600508,20110614,16261.155,0.225
600508,20120608,19513.386,0.27
600508,20130614,27463.284,0.38
600508,20170616,7227.18,0.1
600508,20180614,15899.796,0.22
600508,20190613,20236.104,0.28
