Date,CI005001.WI,CI005002.WI,CI005003.WI,CI005004.WI,CI005005.WI,CI005006.WI,CI005007.WI,CI005008.WI,CI005009.WI,CI005010.WI,CI005011.WI,CI005012.WI,CI005013.WI,CI005014.WI,CI005015.WI,CI005016.WI,CI005017.WI,CI005018.WI,CI005019.WI,CI005020.WI,CI005021.WI,CI005022.WI,CI005023.WI,CI005024.WI,CI005025.WI,CI005026.WI,CI005027.WI,CI005028.WI,CI005029.WI,CI005030.WI
2005-05-11,847.6581,901.9900,864.3575,855.1167,840.8709,901.6510,775.6191,754.0975,806.3079,886.4923,736.9573,892.9770,829.6575,878.6017,846.5678,869.8143,771.0390,897.0574,1010.9004,813.5407,1032.9116,811.9846,869.9384,973.5029,819.6449,785.0250,724.8181,763.8073,728.5164,
2005-05-12,829.6376,892.0705,852.8749,839.7947,817.4083,897.6917,782.9928,751.4362,805.2662,880.4430,732.0934,882.5095,825.3322,874.9917,841.9882,863.9215,767.8222,888.1060,995.2305,811.9556,1001.1032,808.9499,852.8432,954.9089,811.5429,784.2078,738.0882,768.1303,717.5593,
2005-05-13,828.8009,898.2167,857.4809,841.7559,822.7388,903.6248,790.5210,761.0700,814.0622,882.6270,743.7426,881.5513,834.5273,884.3654,851.3779,868.4309,777.0973,895.3103,995.6431,809.3152,1007.2422,797.6004,836.9587,958.9085,823.9594,785.8806,773.2770,777.4040,723.2842,
2005-05-16,829.1600,839.9084,819.8554,830.9702,808.7193,900.0254,781.7884,753.6382,803.5676,881.3896,734.1414,865.3207,831.4057,879.7958,845.1369,861.2278,776.0592,893.4966,997.0696,805.7246,1001.2368,801.6980,825.3973,949.5514,818.5388,776.2056,763.8173,757.3130,713.3146,
2005-05-17,821.2178,829.2402,828.2162,837.8342,817.8853,908.2959,792.7530,762.3243,810.4359,888.4095,743.1091,876.0957,841.4050,886.0720,850.8680,872.5893,781.1638,911.9298,1010.0179,812.1802,1010.2147,816.4590,840.7894,958.5604,825.3269,772.1667,765.7468,765.6307,723.5338,
2005-05-18,818.1576,830.0978,841.6671,844.0139,820.5667,908.5981,797.3910,769.8500,815.2100,893.5056,751.7609,878.4499,848.6660,887.7122,855.8189,881.5321,789.3710,913.6837,1005.4120,819.1685,1016.2299,818.1849,846.5945,956.2897,837.9161,770.8303,768.2172,792.1515,734.6421,
2005-05-19,813.6491,833.6178,844.4279,849.5543,824.3914,901.5008,796.6646,774.8580,822.9511,891.9465,758.2956,886.5535,849.8551,888.6510,849.0085,878.8188,786.4217,912.9239,1006.5984,825.5385,1022.2145,813.1650,852.0721,958.0206,827.5031,769.6449,770.2960,782.9387,740.7413,
2005-05-20,805.6622,844.3720,841.1349,849.3949,826.5953,897.5949,795.7802,771.3679,818.8032,890.2931,751.0499,884.5183,839.3349,884.1791,840.6779,876.0725,774.9156,911.2119,1007.3671,816.5459,1015.5074,827.2646,847.1311,960.1301,807.0229,765.3218,765.4907,776.8386,732.7940,
2005-05-23,779.1915,825.5784,815.3498,834.1840,811.0348,870.0343,771.6387,744.9626,803.6339,866.5653,726.8455,867.6982,820.2533,860.6527,818.3777,859.9779,728.7261,888.2488,985.5652,792.2781,984.2746,826.2049,823.2072,944.0448,779.3837,751.8441,741.5197,754.5334,712.0056,
2005-05-24,774.5706,811.6898,829.5343,831.8055,809.5181,880.3152,784.7023,763.2230,812.2303,873.1686,741.8622,879.8469,834.8166,875.5879,836.5021,874.7227,742.5207,896.2071,994.7055,808.7904,996.6753,833.5493,839.0753,955.0557,805.3907,765.8958,766.0819,771.9257,732.8542,
2005-05-25,773.4966,810.9844,833.1721,836.4378,811.1041,880.4478,791.7809,767.3428,809.1862,872.1308,742.4060,879.9640,841.5533,877.6043,844.1389,885.3259,747.0404,887.5304,989.4925,810.2366,998.4973,836.3349,843.0912,952.7952,801.1063,763.9737,761.9327,766.4311,738.7694,
2005-05-26,767.6773,802.1524,821.0101,828.7418,806.7949,864.8609,786.6060,762.9267,803.3528,866.8714,736.0422,863.6055,833.0045,861.5277,847.8526,879.1481,742.7082,867.9950,969.1407,801.5316,988.9640,811.0955,835.0621,924.3995,798.3119,755.6773,760.5454,757.7233,732.9454,
2005-05-27,763.2448,799.5277,812.8867,821.7040,807.0208,850.4098,785.3182,757.4729,793.2393,854.3335,733.8143,853.4278,831.3945,854.3508,850.8683,870.6567,738.7851,858.6146,951.8970,793.6926,983.7989,800.9485,824.9633,906.2975,799.8453,767.2010,734.5825,761.3846,730.4684,
2005-05-30,770.1369,804.4166,825.0329,826.3878,814.8384,857.2098,797.9965,767.0752,801.7516,855.9019,736.3842,855.6916,840.0975,863.0462,855.8269,867.1954,752.9641,862.4724,966.9235,801.0601,983.6431,810.3332,832.0295,914.3448,808.5262,775.1219,733.9365,759.7751,734.3078,
2005-05-31,773.5508,804.2989,824.8421,831.4061,816.3695,854.5497,797.3919,764.0769,799.5146,854.7541,737.8015,859.9293,843.4055,864.8710,865.2983,858.3357,752.4132,863.7773,969.4426,798.4515,982.3306,783.8141,829.9687,914.1187,804.7795,773.5527,722.9721,755.2793,740.8496,
2005-06-01,756.9516,760.6236,802.0359,816.0055,810.4229,826.1989,782.8616,745.9937,782.3402,830.1947,720.7464,836.4820,825.2896,850.4971,861.1481,844.0382,739.0728,849.0814,953.8705,779.8728,969.0423,782.2410,813.5215,890.2638,791.6729,754.6592,706.8971,734.0124,721.8884,
2005-06-02,741.7545,732.4439,791.5962,797.8895,800.5545,812.4871,774.9460,742.8892,764.2132,813.8944,716.2288,816.8528,813.5776,839.1473,828.8798,827.6493,734.8815,828.0225,922.8269,771.6848,944.2482,764.0096,802.1116,858.8828,789.6873,749.8404,715.9871,728.4187,720.7007,
2005-06-03,734.4956,730.1182,786.0583,792.7648,796.3298,815.0228,778.1476,752.2473,757.0914,814.2245,713.8433,803.1700,805.9770,840.1215,814.6014,826.1454,725.6911,829.5539,918.5708,770.0252,966.0072,769.9866,800.8425,866.4111,784.5252,747.9678,712.6453,708.7496,714.5047,
2005-06-06,753.4868,742.1554,804.6760,809.8511,808.6354,836.2166,783.8816,760.4519,770.6358,835.7757,724.5587,812.2187,813.0097,857.7142,826.3212,837.9871,739.2731,846.7402,946.6834,780.3044,985.1651,788.8262,814.3429,895.4138,798.4514,765.5479,725.2530,725.8461,718.8814,
2005-06-07,749.8950,741.3443,805.3416,809.6930,808.8834,831.1039,784.7805,761.4819,772.0179,833.1026,729.2383,810.4768,815.7597,858.8739,832.4332,844.3943,744.3755,844.7929,949.8867,780.0899,979.5268,784.5005,819.5215,888.1105,814.4303,765.6428,729.3883,743.0937,721.2925,
2005-06-08,815.8681,804.8982,874.5999,875.3961,876.0880,900.0884,842.6965,815.5727,825.4060,895.6357,788.5114,877.5059,878.5549,924.3831,895.1347,907.6401,802.7950,907.2074,1029.2765,838.8903,1053.9508,858.3801,882.4406,960.4807,887.1514,822.4003,769.3544,812.7979,777.8402,
2005-06-09,839.3841,819.4040,881.8498,887.9798,880.0383,911.9586,849.1413,818.4940,834.2954,903.4259,798.4526,896.2656,890.0388,928.9065,909.0673,918.9141,818.0359,908.8542,1023.6128,843.2881,1044.3572,934.4940,882.5501,963.1055,905.8521,821.9975,779.6217,836.7340,797.6973,
2005-06-10,819.0103,785.8822,857.4599,871.5338,861.2996,893.2652,837.2349,802.1213,820.8894,881.7437,785.9482,881.2265,872.6670,909.1506,889.1682,901.6294,803.3668,885.5738,999.5668,827.1463,1051.1272,928.2590,864.6902,942.1582,885.6819,805.1489,769.8317,804.8702,775.9355,
2005-06-13,821.6844,778.0166,859.8091,867.8333,858.1207,890.2327,834.1493,806.8720,817.5930,878.7513,795.1386,880.8071,891.0765,915.9890,891.9590,900.3162,811.4243,890.3367,1000.0710,831.7222,1042.8945,934.3466,866.4294,938.1971,894.0660,815.5904,769.3043,800.9195,778.9251,
2005-06-14,813.0973,762.5918,843.2346,860.6227,858.1867,870.2297,822.4279,795.1599,808.9173,858.5565,776.7224,872.4424,874.7169,898.6313,866.4369,877.4102,788.6501,872.3959,989.5463,821.5013,1028.3132,899.4709,856.1593,929.7408,872.3324,801.3439,784.8756,792.4082,770.9339,
2005-06-15,794.8678,741.6423,819.4610,845.1336,850.1745,845.6654,798.2695,771.5253,790.7820,837.4142,760.1142,849.9357,841.7273,877.6755,835.6839,858.5335,768.8145,852.3768,971.9908,798.9816,1009.1594,887.5566,831.6424,918.0451,853.9264,783.6584,757.1025,779.2227,750.6441,
2005-06-16,805.3190,753.9624,827.9733,866.0775,858.7001,854.8155,804.7751,772.2099,802.5958,846.8203,769.2973,861.7512,844.5849,891.5970,852.0916,867.5553,771.8402,861.5629,984.3682,805.8070,1038.6047,899.1407,840.2371,926.9433,857.4660,787.5815,759.8779,787.5805,752.3105,
2005-06-17,797.4431,748.4305,827.3236,874.9360,870.1678,848.6990,808.2659,770.9997,795.9841,816.9683,763.9234,863.0697,846.1009,890.9799,847.3397,868.2934,764.5588,857.3346,984.5211,797.5727,1044.7260,885.9592,841.7899,926.2029,859.6118,793.2063,753.2562,790.2883,752.9687,
2005-06-20,820.6750,782.5605,858.2525,893.2077,884.7950,882.7007,832.8101,790.4235,819.8880,838.6166,786.6910,888.6522,875.4333,908.2037,875.2684,889.4019,793.2948,878.4445,1018.7562,821.4426,1072.1305,903.2960,864.9440,965.4349,891.6611,811.1142,775.4768,816.0710,771.6522,
2005-06-21,807.3769,778.4235,848.5926,887.8399,869.3162,880.8184,821.0586,783.9543,813.3450,828.8713,777.4378,883.0447,869.4944,903.3383,870.1122,879.8664,787.7479,870.1091,1008.0677,818.6682,1057.5470,893.0651,855.9783,955.6146,878.5363,796.9859,765.3952,804.9510,767.1873,
2005-06-22,804.8445,767.2349,851.8554,889.4688,866.9831,887.2238,826.5116,784.7946,820.8996,826.4223,779.4769,883.1507,871.0465,906.6654,869.9517,881.6129,794.2391,876.6270,1017.4572,821.6116,1077.3268,888.5032,859.8158,966.7982,877.8500,802.9225,767.9202,811.8928,770.7645,
2005-06-23,798.9241,768.1460,841.8790,880.3102,860.9102,877.8898,815.4465,777.4860,818.3853,820.4069,769.2489,876.2237,858.1997,899.5621,861.1695,867.2361,782.4360,868.6434,1012.2120,815.3176,1056.1628,885.2967,853.3401,961.7321,857.8515,795.4584,753.3874,802.3242,755.8842,
2005-06-24,805.9536,769.5620,847.4031,887.6816,866.3264,883.0199,824.9121,782.4108,818.2323,821.3240,774.3539,886.7604,858.3078,905.5942,865.7160,868.7378,787.0246,872.8052,1017.4448,817.3568,1060.7124,885.1948,857.6397,964.6267,856.6900,807.5492,757.4807,801.6074,758.3182,
2005-06-27,820.9788,788.5330,866.4863,902.3850,876.1567,906.5431,847.1622,797.7464,834.5071,843.2427,797.5733,919.8722,888.0543,924.8611,893.9032,889.8432,813.2069,895.1938,1038.8050,838.7045,1076.5907,896.1863,880.4669,984.0902,883.0519,822.5625,783.6875,819.5300,775.0710,
2005-06-28,807.4605,765.5887,850.5954,894.7945,864.2435,888.0858,830.3683,787.6459,823.6128,829.6044,784.9848,898.9469,871.4327,912.5506,878.1743,881.3755,794.4399,884.0681,1022.9347,828.8172,1061.4822,892.7743,869.9298,968.4761,868.6830,812.7610,763.5971,811.3662,759.1333,
2005-06-29,804.2854,768.0302,849.1654,891.1435,860.1800,885.0173,826.6345,779.3870,818.3359,824.7336,790.8202,890.4786,861.8349,906.3095,869.6506,872.6126,790.7816,880.5013,1019.9605,825.8097,1048.5474,884.2535,862.5226,952.3948,869.8678,810.0102,765.6278,844.5014,753.1921,
2005-06-30,790.0388,743.3876,829.0886,874.0513,841.5760,859.7755,803.4351,758.1890,799.8858,796.4987,772.7804,863.8508,837.5048,886.9427,843.3021,848.3212,764.8854,864.3273,1000.7112,802.0443,1032.7745,866.6914,839.6206,935.3171,859.5007,786.6460,742.3917,826.6469,726.0882,
2005-07-01,769.4564,718.0139,801.7473,855.7016,837.9848,830.6235,778.2447,724.5411,771.9754,767.7968,738.9254,843.4270,815.7712,862.8741,803.8131,824.2780,738.7659,836.7052,976.7475,777.7919,1007.3466,838.7342,814.4607,915.3197,828.5756,764.3138,699.6425,790.9460,687.0359,
2005-07-04,760.4570,711.5581,788.5683,853.9217,833.8720,824.0123,765.7862,709.6645,769.1222,761.6574,724.3914,838.8916,798.5077,853.8586,802.6349,816.6001,733.3129,822.7902,972.8573,773.6521,1017.8640,821.9629,809.0338,916.9285,796.5614,751.4565,706.5712,782.3654,674.1140,
2005-07-05,750.7425,696.8169,786.0694,852.9026,819.1732,816.3520,762.3518,708.8658,767.9100,753.0378,712.9209,838.7223,797.3548,847.7256,799.3960,809.7354,726.7801,822.6428,964.8099,768.6222,1011.5231,828.7692,806.2213,910.6151,795.4225,754.7378,697.6742,778.7536,670.0517,
2005-07-06,746.7803,690.3104,786.2439,847.9435,814.5946,808.4848,756.9336,707.6053,765.5338,747.3766,713.0107,836.3546,792.5962,838.8052,796.1632,806.2119,727.0105,820.7733,957.0174,770.4281,1008.2222,769.1968,802.1181,902.4779,772.1830,747.1452,693.8249,774.1314,673.5181,
2005-07-07,758.4678,695.3017,792.0265,852.9230,817.6586,812.6456,760.1810,708.2251,768.3872,751.0412,713.2668,839.3342,793.6838,841.9595,804.2491,810.6749,730.2079,822.6971,959.1705,776.7915,1005.9771,779.4463,805.1040,897.0065,776.2041,750.4021,697.2126,775.9066,679.3991,
2005-07-08,748.1729,670.1276,766.6537,840.7045,802.3850,790.6831,727.4863,686.1513,753.4302,725.7501,689.9744,824.0888,778.9529,821.2108,781.0001,788.3566,705.2744,801.4071,955.6357,755.1695,987.9629,774.9344,780.5271,881.7924,756.8562,736.7585,670.8696,750.5217,655.4976,
2005-07-11,748.0655,633.5468,758.6971,838.0199,800.0898,784.3556,709.0560,676.6717,745.4378,715.4754,683.8339,813.0995,769.1519,812.9724,771.5643,788.5018,700.8718,790.8837,952.6326,747.8226,995.3162,764.6785,768.5326,874.8088,745.8322,729.8827,672.6499,742.3585,652.1442,
2005-07-12,770.1181,651.0139,786.8236,857.4142,820.1337,815.4861,731.2443,698.4212,765.6930,743.4824,711.6097,836.4736,795.5767,840.0233,791.8417,813.1746,729.0918,810.6592,979.2527,771.1914,1054.2223,829.4745,791.3301,903.4590,777.8996,756.7177,700.4663,773.2228,678.6023,
2005-07-13,761.5690,651.1108,775.2007,850.2341,817.2324,810.3879,723.9943,689.3668,758.1091,739.2690,704.1678,831.2310,790.0653,833.1645,784.8311,811.9098,715.7150,802.3156,960.4367,761.9031,1039.6396,812.8968,788.4443,894.2568,770.5740,757.3839,695.5241,770.5144,671.4528,
2005-07-14,770.8397,653.0212,775.4878,848.0869,822.5680,808.4016,716.8179,691.1877,761.4383,739.5582,703.0767,831.7648,788.3173,834.9232,784.4442,809.6740,713.2218,803.8698,960.5238,761.5176,1045.9886,796.5407,787.1606,903.3100,786.0380,762.5079,696.3048,777.5674,671.4083,
2005-07-15,765.2311,650.9951,759.6969,833.7863,814.8257,793.8448,699.9371,677.1576,751.1882,724.4727,682.7714,821.9599,776.1174,829.7416,762.7798,791.1473,690.9898,789.7102,953.7876,751.9801,1040.4188,795.3460,773.5843,897.7627,785.5543,751.9736,672.4860,767.9536,653.8363,
2005-07-18,751.4624,642.0920,743.2519,821.6644,810.9349,774.7164,669.6823,659.4659,740.8044,713.4038,664.6434,816.1018,766.3576,813.6369,750.7776,778.9268,673.9846,775.6213,942.3093,725.2522,1043.5745,797.4843,753.8014,893.6648,753.5320,744.4386,657.7610,752.9866,636.9358,
2005-07-19,747.4967,647.5700,743.2519,821.4396,812.3936,780.0461,676.2864,667.4018,748.1031,722.9918,669.7108,827.9323,763.4949,819.2546,762.4523,774.7108,681.5668,777.9225,941.5590,730.9522,1048.2997,794.1004,765.7662,897.5132,761.4444,751.5600,659.8168,758.4168,637.8242,
2005-07-20,748.4003,653.4561,745.9178,829.4127,823.6641,783.8514,679.7142,674.2165,755.6021,723.2872,674.6745,839.7858,767.4479,831.0620,766.6377,772.1262,682.6862,782.8332,949.3763,733.5600,1053.6770,798.2405,775.3192,907.2665,765.9694,758.6647,660.6812,760.6234,641.6582,
2005-07-21,743.9911,656.0004,744.5496,837.3138,835.4744,771.0032,675.0452,669.1673,750.8947,717.9614,675.4694,839.5355,765.2454,827.6999,762.4895,767.2960,678.4365,780.9610,947.3816,730.2854,1053.4780,799.0631,780.7693,905.6649,774.7428,752.6948,668.9107,762.8964,639.5395,
2005-07-22,774.9450,662.2842,760.7305,853.3214,836.8292,780.8662,697.4700,682.5307,774.7098,729.4177,693.6038,871.6615,779.0935,844.0222,781.8650,775.6291,688.8880,797.5320,965.7869,745.9715,1087.1198,824.3927,815.9249,922.3866,781.3904,769.4934,681.0930,788.4253,657.8999,
2005-07-25,781.1338,654.9286,752.9842,855.7942,835.1931,773.9750,694.5065,681.9657,771.7399,718.3083,689.9046,877.5968,769.7563,846.7168,774.8521,761.3087,681.0594,796.6804,965.9445,743.0322,1088.0292,828.2907,828.4540,919.8591,768.7706,765.1683,668.9959,786.0191,654.9739,
2005-07-26,806.7978,683.1596,772.7031,868.2650,846.7719,793.5852,713.9139,695.3955,790.3174,739.6309,707.3230,898.2806,786.4825,863.2714,795.4014,781.4342,701.6590,811.5549,979.3378,758.7467,1102.9046,852.5138,848.7070,937.8348,782.2972,797.0317,692.6204,795.3085,674.7512,
2005-07-27,818.9326,719.1410,791.3390,878.8713,860.5723,813.0400,728.2192,708.2714,811.3330,758.1789,724.2664,909.7650,811.9080,873.9866,808.9534,811.0214,721.9745,826.8588,990.5520,774.2958,1110.2415,860.9054,856.2107,956.7034,801.1575,812.6853,714.8548,806.1631,688.7430,
2005-07-28,819.0542,715.3403,794.2733,875.3838,855.7652,812.7106,719.5902,714.4304,803.2853,765.4517,721.3260,911.4354,807.2738,871.5575,812.6527,810.7157,726.4702,824.9876,989.3676,772.8331,1110.2073,864.4734,850.1185,949.9390,791.8131,807.0685,702.8768,804.1734,685.1959,
2005-07-29,815.2506,712.2165,793.8854,871.8124,852.9154,813.7820,719.1844,710.4302,777.1984,762.1100,718.5837,913.3643,800.7401,866.3298,802.9552,807.9060,725.1816,821.5187,984.9339,771.2692,1112.5878,855.8606,849.9523,946.3796,794.5256,797.3281,703.7311,803.3873,684.1215,
2005-08-01,822.5909,726.4128,799.3603,874.4177,857.0343,819.5619,726.7196,719.4584,787.2951,771.1029,720.0435,903.9678,806.4015,870.1994,806.2313,820.6565,726.7132,826.3484,992.9749,778.3514,1103.0375,857.5793,848.3010,949.4319,802.9697,801.0304,709.6913,806.6678,689.0842,
2005-08-02,839.5450,736.6834,813.7418,886.3677,865.4956,832.3952,746.3495,734.8353,797.4243,785.2409,738.8780,909.2538,823.2469,881.6032,821.5585,830.3607,736.8591,837.4717,1002.5862,789.8451,1122.6689,874.1294,866.7239,956.8359,834.2027,812.1481,717.5449,816.2439,699.5256,
2005-08-03,837.5540,751.5134,820.2271,890.1111,870.0793,842.7662,755.5103,751.8460,806.4986,797.4999,746.1487,917.2463,838.6629,888.6845,829.3687,838.2875,745.9298,843.8854,1006.3466,795.4844,1121.5914,882.2555,883.4846,953.5561,831.1181,812.0301,734.1099,817.6072,706.7652,
2005-08-04,830.7618,745.7802,812.9200,888.5609,865.3944,836.6764,746.8031,747.7644,802.5623,788.4401,741.3633,915.5083,828.5495,880.3996,820.9710,829.4959,738.9946,839.3659,1005.7728,787.4139,1112.0480,883.3817,881.0369,951.6067,833.3540,800.2335,728.3742,824.9481,699.4417,
2005-08-05,850.5175,772.8098,835.5860,903.8417,877.9712,861.8651,765.7610,761.6128,824.4508,810.8917,760.1249,942.1348,850.1934,900.5455,851.0355,840.1306,757.4433,860.7803,1021.6413,812.4609,1148.1313,890.7619,904.3687,973.5813,866.5765,815.6997,768.1718,796.0561,717.1768,
2005-08-08,865.1459,776.6734,849.9925,909.1088,885.0450,871.7906,773.2469,770.2594,829.0879,823.0961,766.8249,949.8699,860.6421,912.9019,858.2723,849.0203,769.7591,868.3879,1019.5792,820.5019,1150.9459,898.6017,908.8204,966.5506,876.4673,818.8336,779.6487,798.1973,725.6023,
2005-08-09,886.6886,777.1563,859.4803,907.9076,891.9806,881.4026,786.3419,781.5086,838.1835,834.9270,785.5069,961.5904,865.5733,923.3808,874.3326,856.1082,784.5527,874.1199,1018.8630,837.2965,1152.6735,904.1802,918.3378,972.4945,890.4193,823.8169,813.1380,805.2811,739.0530,
2005-08-10,897.5194,784.5920,867.9611,917.8981,896.2505,889.8790,799.0856,796.0293,846.5559,840.0943,790.1245,977.8861,866.3130,930.0487,882.2565,866.2415,787.4068,888.4865,1024.6649,846.3051,1166.2242,914.7421,925.9852,979.2795,891.9210,843.9864,817.1991,810.6518,749.9528,
2005-08-11,916.5023,797.7988,878.1389,929.2184,903.6887,901.8878,809.9117,801.0614,846.4456,861.4441,796.6144,981.3864,873.0101,936.0886,892.4810,874.9332,799.3560,902.3874,1046.9206,853.6305,1191.0537,915.2836,941.6397,1001.2049,892.8984,855.5021,816.0014,811.1159,758.8101,
2005-08-12,901.8438,785.1704,857.7259,923.5892,893.2076,884.6565,798.7096,779.5341,832.9326,855.7960,783.7330,960.3192,868.1242,920.7947,878.4513,858.5042,787.3191,883.0129,1025.6884,834.3845,1152.6695,912.3527,910.4358,983.5923,886.4411,835.4152,820.5286,802.7756,736.9227,
2005-08-15,918.4611,798.8688,887.7648,928.6598,905.8454,915.0445,833.3679,799.4938,843.6056,879.3150,810.1583,987.7291,882.5799,939.8523,909.5790,875.6657,809.8693,904.8355,1045.3089,861.2041,1172.7644,821.4439,927.7639,991.8941,908.3172,855.9557,840.9676,819.2310,755.5964,
2005-08-16,904.9806,779.7727,887.7442,918.1213,905.7566,916.5782,833.2949,802.7507,842.7873,874.9565,809.8670,985.6842,873.9411,937.3415,913.0866,885.4298,804.5419,901.2370,1044.9038,864.8473,1144.4650,813.2784,916.5789,983.3500,923.3431,841.6297,832.0310,828.0894,767.5526,
2005-08-17,925.5766,778.3233,903.8067,910.5427,907.3438,928.4209,845.8475,824.0852,851.8505,888.7767,827.6139,1001.6422,885.8006,951.5584,926.1013,905.0022,825.6211,913.5304,1059.4696,878.7101,1155.0728,820.2699,927.1545,991.5848,951.0331,853.0056,847.9321,820.9206,784.1950,
2005-08-18,892.2481,751.2173,865.1410,879.6917,843.7953,887.1915,806.1990,795.6788,829.4767,844.2265,800.0501,964.8692,866.4918,919.3454,893.9435,872.6982,803.7740,881.4208,1023.3671,845.5884,1112.7293,788.8706,898.9413,963.2276,904.4117,820.4360,817.0861,797.7047,750.1128,
2005-08-19,893.9485,759.9549,859.8349,880.8544,844.1497,889.4195,807.0422,800.0636,820.7094,843.5637,789.8315,968.0660,876.0073,918.5295,889.1631,868.0308,807.1649,870.0583,1025.6536,850.8423,1125.5594,786.1779,897.9508,961.1126,896.7496,820.2431,821.0826,814.0110,752.0483,
2005-08-22,898.4636,753.8751,874.2371,885.5058,847.0964,903.7157,811.9894,807.8693,827.6411,862.6305,803.3557,981.7986,874.2080,927.9909,912.7447,870.3602,813.4626,881.1982,1039.1169,867.0303,1140.1676,788.5352,913.4442,966.9203,899.3071,821.5077,826.9216,818.4398,763.1321,
2005-08-23,900.9876,742.7761,864.0560,879.0804,844.6314,884.4443,793.6251,792.2765,803.5160,846.2418,798.6382,985.3035,861.9523,917.7526,898.5955,858.5244,802.4924,875.4544,1030.3286,854.3217,1131.4868,790.6975,895.7023,958.8610,883.6557,810.5631,797.9661,809.0320,744.1381,
2005-08-24,924.1666,750.6612,875.4658,883.6161,847.0550,895.1061,808.6453,803.3994,810.4165,854.1898,810.0114,986.9548,871.2608,925.9891,907.5418,872.3902,814.5598,884.5130,1034.2751,858.7500,1145.5589,787.9867,905.2686,965.7381,892.8447,817.4445,815.3427,813.8989,754.8115,
2005-08-25,927.8070,737.3401,881.3826,886.9227,842.0833,900.2666,824.6490,818.5916,819.2849,861.5698,819.3135,993.7261,877.1346,932.5920,923.7837,883.5809,824.5444,889.6255,1037.6623,863.4788,1148.1561,781.1286,914.6605,963.0581,930.6146,822.5726,825.3120,813.8879,772.7519,
2005-08-26,931.1244,721.7466,883.2477,884.0275,841.0276,905.1628,827.2931,822.3041,819.0157,864.1691,820.4919,993.2282,879.7554,933.9312,936.0069,884.5080,815.9365,893.6508,1037.8964,867.2487,1158.3391,811.7227,909.5057,960.6133,934.5109,831.9062,842.8454,809.4808,780.7541,
2005-08-29,911.6139,706.3739,866.6758,880.3633,828.7775,895.7610,821.9146,814.2971,805.3365,850.7819,818.3809,982.8027,866.5649,924.3324,923.1973,880.4489,822.9588,883.0503,1033.4753,861.4232,1143.8120,829.1118,897.1627,955.6062,906.6514,817.8149,819.6636,792.0758,779.7756,
2005-08-30,897.8224,713.6037,861.5450,879.5887,830.8130,887.0619,812.8045,807.8618,796.9641,841.1471,808.0581,989.9448,853.2417,920.7250,923.2858,882.5770,809.9116,875.6042,1031.5856,855.5569,1143.0233,824.0289,891.6444,954.8027,900.9470,811.7974,815.7323,815.1363,774.5051,
2005-08-31,910.7272,722.9786,878.6595,893.6224,840.6001,902.4493,827.8021,816.1691,808.3973,858.8304,824.3055,1006.5743,865.2006,944.0377,934.9048,890.2084,827.2019,899.3893,1043.5085,872.0859,1147.8428,827.9490,913.4913,970.0278,918.2110,820.1102,839.4090,826.7710,784.4748,
