date,CSI 300,Small Cap,CSI 300 Chg,Small Cap Chg,AR
2012-08-20,65.11004941686961,84.30778810000008,-0.5053,0.4719,127.20769999999996
2012-08-21,65.44694404607337,85.58981939999998,0.5174,1.5207,128.21099999999996
2012-08-22,64.93467186010528,85.10954460000006,-0.7827,-0.5611,128.43259999999995
2012-08-23,65.12164696497823,85.84416859999997,0.2879,0.8632,129.00789999999995
2012-08-24,64.37148360927011,84.10509979999989,-1.1519,-2.0258,128.13399999999996
2012-08-27,63.028430964887704,82.34707500000003,-2.0864,-2.0903,128.13009999999994
2012-08-28,63.317238199494795,82.97381849999998,0.4582,0.7611,128.43299999999994
2012-08-29,62.64967201568214,82.72207839999997,-1.0543,-0.3034,129.18389999999994
2012-08-30,62.55236575838063,81.38710379999989,-0.1553,-1.6138,127.72539999999995
2012-08-31,62.36850219080512,81.7059827000001,-0.2939,0.3918,128.41109999999995
2012-09-03,63.03323970434738,83.04397160000005,1.0658,1.6376,128.98289999999994
2012-09-04,62.35549030756131,82.42123420000004,-1.0752,-0.7499,129.30819999999994
2012-09-05,62.22735154431254,83.09855319999997,-0.2055,0.8218,130.33549999999994
2012-09-06,62.734814990820965,84.05042049999996,0.8155,1.1455,130.66549999999995
2012-09-07,65.54538177148304,86.55726120000004,4.4801,2.9825,129.16789999999995
2012-09-10,65.8138225801433,87.46799880000002,0.4095,1.0522,129.81059999999994
2012-09-11,65.39574511417928,87.28846610000002,-0.6352,-0.2053,130.24049999999994
2012-09-12,65.62713034229739,87.92822039999993,0.3538,0.7329,130.61959999999993
2012-09-13,65.01585469686555,86.61729390000005,-0.9314,-1.4909,130.06009999999995
2012-09-14,65.4989915790486,86.70297640000008,0.7431,0.0989,129.41589999999994
2012-09-17,63.89117539735744,84.34173520000002,-2.4547,-2.7234,129.14719999999994
2012-09-18,63.22756935192335,84.13289880000002,-1.0387,-0.2476,129.93829999999994
2012-09-19,63.53872308166654,84.86652690000005,0.4921,0.872,130.31819999999993
2012-09-20,62.11618480268611,82.2131722000001,-2.2389,-3.1265,129.43059999999994
2012-09-21,62.20415644809532,81.54559279999988,0.1416,-0.812,128.47699999999995
2012-09-24,62.669755574601936,82.06701500000003,0.7485,0.6394,128.36789999999993
2012-09-25,62.51785598108186,81.40278870000003,-0.2424,-0.8094,127.80089999999994
2012-09-26,61.80333387078068,79.39435590000001,-1.1429,-2.4673,126.47649999999994
2012-09-27,63.693734212484046,80.97610830000008,3.0587,1.9923,125.41009999999994
2012-09-28,64.86452083739955,82.23596289999999,1.8382,1.5558,125.12769999999995
2012-10-08,64.21222947304702,82.21263510000017,-1.0056,-0.0284,126.10489999999994
2012-10-09,65.62967614554074,84.28018240000006,2.2074,2.5149,126.41239999999995
2012-10-10,65.74169148824829,85.1822548,0.1707,1.0703,127.31199999999994
2012-10-11,65.13098157687054,83.92667339999994,-0.929,-1.474,126.76699999999994
2012-10-12,65.18755498227839,83.83047059999998,0.0869,-0.1146,126.56549999999994
2012-10-15,64.91402256713143,83.18577470000005,-0.4196,-0.769,126.21609999999995
2012-10-16,65.00736868605436,83.41545629999997,0.1438,0.2761,126.34839999999994
2012-10-17,65.08204558119274,83.70159630000006,0.1149,0.343,126.57649999999995
